,user,trial,node,response
644,RMTh7E7cpCrCckwt,4,response,arrowright
645,RMTh7E7cpCrCckwt,4,rt,2494.600000023842
646,RMTh7E7cpCrCckwt,4,stimulus,"<div style=""font-size:60px;"">sweet</div>"
647,RMTh7E7cpCrCckwt,4,task,response
648,RMTh7E7cpCrCckwt,4,time_elapsed,14751
649,RMTh7E7cpCrCckwt,4,trial_index,4
650,RMTh7E7cpCrCckwt,4,trial_type,html-keyboard-response
651,RMTh7E7cpCrCckwt,5,internal_node_id,0.0-3.0-0.1
652,RMTh7E7cpCrCckwt,5,stimulus,"<div style=""font-size:60px;"">+</div>"
653,RMTh7E7cpCrCckwt,5,task,fixation
654,RMTh7E7cpCrCckwt,5,time_elapsed,15754
655,RMTh7E7cpCrCckwt,5,trial_index,5
656,RMTh7E7cpCrCckwt,5,trial_type,html-keyboard-response
657,RMTh7E7cpCrCckwt,6,correct,True
658,RMTh7E7cpCrCckwt,6,correct_response,ArrowLeft
659,RMTh7E7cpCrCckwt,6,internal_node_id,0.0-3.0-1.1
660,RMTh7E7cpCrCckwt,6,response,arrowleft
661,RMTh7E7cpCrCckwt,6,rt,844
662,RMTh7E7cpCrCckwt,6,stimulus,"<div style=""font-size:60px;"">pweef</div>"
663,RMTh7E7cpCrCckwt,6,task,response
664,RMTh7E7cpCrCckwt,6,time_elapsed,16600
665,RMTh7E7cpCrCckwt,6,trial_index,6
666,RMTh7E7cpCrCckwt,6,trial_type,html-keyboard-response
667,RMTh7E7cpCrCckwt,7,internal_node_id,0.0-3.0-0.2
668,RMTh7E7cpCrCckwt,7,stimulus,"<div style=""font-size:60px;"">+</div>"
669,RMTh7E7cpCrCckwt,7,task,fixation
670,RMTh7E7cpCrCckwt,7,time_elapsed,17606
671,RMTh7E7cpCrCckwt,7,trial_index,7
672,RMTh7E7cpCrCckwt,7,trial_type,html-keyboard-response
673,RMTh7E7cpCrCckwt,8,correct,True
674,RMTh7E7cpCrCckwt,8,correct_response,ArrowRight
675,RMTh7E7cpCrCckwt,8,internal_node_id,0.0-3.0-1.2
676,RMTh7E7cpCrCckwt,8,response,arrowright
677,RMTh7E7cpCrCckwt,8,rt,785.3999999761581
678,RMTh7E7cpCrCckwt,8,stimulus,"<div style=""font-size:60px;"">deliberate</div>"
679,RMTh7E7cpCrCckwt,8,task,response
680,RMTh7E7cpCrCckwt,8,time_elapsed,18393
681,RMTh7E7cpCrCckwt,8,trial_index,8
682,RMTh7E7cpCrCckwt,8,trial_type,html-keyboard-response
683,RMTh7E7cpCrCckwt,9,internal_node_id,0.0-3.0-0.3
684,RMTh7E7cpCrCckwt,9,stimulus,"<div style=""font-size:60px;"">+</div>"
685,RMTh7E7cpCrCckwt,9,task,fixation
686,RMTh7E7cpCrCckwt,9,time_elapsed,19400
687,RMTh7E7cpCrCckwt,9,trial_index,9
688,RMTh7E7cpCrCckwt,9,trial_type,html-keyboard-response
689,RMTh7E7cpCrCckwt,10,correct,True
690,RMTh7E7cpCrCckwt,10,correct_response,ArrowLeft
691,RMTh7E7cpCrCckwt,10,internal_node_id,0.0-3.0-1.3
692,RMTh7E7cpCrCckwt,10,response,arrowleft
693,RMTh7E7cpCrCckwt,10,rt,1016.7999999523163
694,RMTh7E7cpCrCckwt,10,stimulus,"<div style=""font-size:60px;"">baf</div>"
695,RMTh7E7cpCrCckwt,10,task,response
696,RMTh7E7cpCrCckwt,10,time_elapsed,20418
697,RMTh7E7cpCrCckwt,10,trial_index,10
698,RMTh7E7cpCrCckwt,10,trial_type,html-keyboard-response
699,RMTh7E7cpCrCckwt,11,internal_node_id,0.0-3.0-0.4
700,RMTh7E7cpCrCckwt,11,stimulus,"<div style=""font-size:60px;"">+</div>"
701,RMTh7E7cpCrCckwt,11,task,fixation
702,RMTh7E7cpCrCckwt,11,time_elapsed,21420
703,RMTh7E7cpCrCckwt,11,trial_index,11
704,RMTh7E7cpCrCckwt,11,trial_type,html-keyboard-response
705,RMTh7E7cpCrCckwt,12,correct,True
706,RMTh7E7cpCrCckwt,12,correct_response,ArrowLeft
707,RMTh7E7cpCrCckwt,12,internal_node_id,0.0-3.0-1.4
708,RMTh7E7cpCrCckwt,12,response,arrowleft
709,RMTh7E7cpCrCckwt,12,rt,490
710,RMTh7E7cpCrCckwt,12,stimulus,"<div style=""font-size:60px;"">throomba</div>"
711,RMTh7E7cpCrCckwt,12,task,response
712,RMTh7E7cpCrCckwt,12,time_elapsed,21911
713,RMTh7E7cpCrCckwt,12,trial_index,12
714,RMTh7E7cpCrCckwt,12,trial_type,html-keyboard-response
715,RMTh7E7cpCrCckwt,13,internal_node_id,0.0-3.0-0.5
716,RMTh7E7cpCrCckwt,13,stimulus,"<div style=""font-size:60px;"">+</div>"
717,RMTh7E7cpCrCckwt,13,task,fixation
718,RMTh7E7cpCrCckwt,13,time_elapsed,22917
719,RMTh7E7cpCrCckwt,13,trial_index,13
720,RMTh7E7cpCrCckwt,13,trial_type,html-keyboard-response
721,RMTh7E7cpCrCckwt,14,correct,True
722,RMTh7E7cpCrCckwt,14,correct_response,ArrowRight
723,RMTh7E7cpCrCckwt,14,internal_node_id,0.0-3.0-1.5
724,RMTh7E7cpCrCckwt,14,response,arrowright
725,RMTh7E7cpCrCckwt,14,rt,547
726,RMTh7E7cpCrCckwt,14,stimulus,"<div style=""font-size:60px;"">hat</div>"
727,RMTh7E7cpCrCckwt,14,task,response
728,RMTh7E7cpCrCckwt,14,time_elapsed,23466
729,RMTh7E7cpCrCckwt,14,trial_index,14
730,RMTh7E7cpCrCckwt,14,trial_type,html-keyboard-response
731,RMTh7E7cpCrCckwt,15,internal_node_id,0.0-4.0
732,RMTh7E7cpCrCckwt,15,response, 
733,RMTh7E7cpCrCckwt,15,rt,7835.299999952316
734,RMTh7E7cpCrCckwt,15,stimulus,"<p>You responded correctly on 100% of the trials.</p>
          <p>Your average response time on correct trials was 1030ms.</p>
          <p>Your average response time on incorrect trials was NaNms.</p>
          <p>Press any key to complete the experiment. Thank you!</p>"
735,RMTh7E7cpCrCckwt,15,time_elapsed,31302
736,RMTh7E7cpCrCckwt,15,trial_index,15
737,RMTh7E7cpCrCckwt,15,trial_type,html-keyboard-response
738,T0ftchMGVCmRQRox,0,internal_node_id,0.0-0.0
739,T0ftchMGVCmRQRox,0,success,True
740,T0ftchMGVCmRQRox,0,time_elapsed,2
741,T0ftchMGVCmRQRox,0,timeout,False
742,T0ftchMGVCmRQRox,0,trial_index,0
743,T0ftchMGVCmRQRox,0,trial_type,preload
744,T0ftchMGVCmRQRox,1,internal_node_id,0.0-1.0
745,T0ftchMGVCmRQRox,1,response,arrowright
746,T0ftchMGVCmRQRox,1,rt,3112
747,T0ftchMGVCmRQRox,1,stimulus,"<h1>Welcome to the world of Lexicality!</h1>
      <p>You are searching for the gate that will return you to your home on Earth.</p>
      <p>To reach it, you must cross <strong>five</strong> valleys guarded by magical creatures.</p>
      <p>To convince them to let you pass through, you must be able to tell the difference
      between the magic words of Lexicality and English.</p>
      <p>Press any key to see how!</p>
      "
748,T0ftchMGVCmRQRox,1,time_elapsed,3114
749,T0ftchMGVCmRQRox,1,trial_index,1
750,T0ftchMGVCmRQRox,1,trial_type,html-keyboard-response
751,T0ftchMGVCmRQRox,2,internal_node_id,0.0-2.0
752,T0ftchMGVCmRQRox,2,response,arrowright
753,T0ftchMGVCmRQRox,2,rt,2457
754,T0ftchMGVCmRQRox,2,stimulus,"
        <p>The magic words sound like fake, made-up words.
        They might look like English words, but they don't
        mean anything in English. For example, <i> laip, bove,</i> and <i>
        cigbert</i> are magic words.
        If you see a magic word, press the <strong>LEFT ARROW KEY</strong></p>
        <p>The other words will be onese you recognize.
        They are real English words like <i>is, basket,</i> and <i>lion.</i>
        If you see a real word, hit the <strong>RIGHT ARROW KEY</strong></p>
        </div>
        <p>Press any key to begin practice!</p>
      "
755,T0ftchMGVCmRQRox,2,time_elapsed,5572
756,T0ftchMGVCmRQRox,2,trial_index,2
757,T0ftchMGVCmRQRox,2,trial_type,html-keyboard-response
758,T0ftchMGVCmRQRox,3,internal_node_id,0.0-3.0-0.0
759,T0ftchMGVCmRQRox,3,stimulus,"<div style=""font-size:60px;"">+</div>"
760,T0ftchMGVCmRQRox,3,task,fixation
761,T0ftchMGVCmRQRox,3,time_elapsed,8574
762,T0ftchMGVCmRQRox,3,trial_index,3
763,T0ftchMGVCmRQRox,3,trial_type,html-keyboard-response
764,T0ftchMGVCmRQRox,4,correct,True
765,T0ftchMGVCmRQRox,4,correct_response,ArrowRight
766,T0ftchMGVCmRQRox,4,internal_node_id,0.0-3.0-1.0
767,T0ftchMGVCmRQRox,4,response,arrowright
768,T0ftchMGVCmRQRox,4,rt,284
769,T0ftchMGVCmRQRox,4,stimulus,"<div style=""font-size:60px;"">sweet</div>"
770,T0ftchMGVCmRQRox,4,task,response
771,T0ftchMGVCmRQRox,4,time_elapsed,8860
772,T0ftchMGVCmRQRox,4,trial_index,4
773,T0ftchMGVCmRQRox,4,trial_type,html-keyboard-response
774,T0ftchMGVCmRQRox,5,internal_node_id,0.0-3.0-0.1
775,T0ftchMGVCmRQRox,5,stimulus,"<div style=""font-size:60px;"">+</div>"
776,T0ftchMGVCmRQRox,5,task,fixation
777,T0ftchMGVCmRQRox,5,time_elapsed,9861
778,T0ftchMGVCmRQRox,5,trial_index,5
779,T0ftchMGVCmRQRox,5,trial_type,html-keyboard-response
780,T0ftchMGVCmRQRox,6,correct,True
781,T0ftchMGVCmRQRox,6,correct_response,ArrowRight
782,T0ftchMGVCmRQRox,6,internal_node_id,0.0-3.0-1.1
783,T0ftchMGVCmRQRox,6,response,arrowright
784,T0ftchMGVCmRQRox,6,rt,402
785,T0ftchMGVCmRQRox,6,stimulus,"<div style=""font-size:60px;"">deliberate</div>"
786,T0ftchMGVCmRQRox,6,task,response
787,T0ftchMGVCmRQRox,6,time_elapsed,10263
788,T0ftchMGVCmRQRox,6,trial_index,6
789,T0ftchMGVCmRQRox,6,trial_type,html-keyboard-response
790,T0ftchMGVCmRQRox,7,internal_node_id,0.0-3.0-0.2
791,T0ftchMGVCmRQRox,7,stimulus,"<div style=""font-size:60px;"">+</div>"
792,T0ftchMGVCmRQRox,7,task,fixation
793,T0ftchMGVCmRQRox,7,time_elapsed,11263
794,T0ftchMGVCmRQRox,7,trial_index,7
795,T0ftchMGVCmRQRox,7,trial_type,html-keyboard-response
796,T0ftchMGVCmRQRox,8,correct,False
797,T0ftchMGVCmRQRox,8,correct_response,ArrowLeft
798,T0ftchMGVCmRQRox,8,internal_node_id,0.0-3.0-1.2
799,T0ftchMGVCmRQRox,8,response,arrowright
800,T0ftchMGVCmRQRox,8,rt,274
801,T0ftchMGVCmRQRox,8,stimulus,"<div style=""font-size:60px;"">pweef</div>"
802,T0ftchMGVCmRQRox,8,task,response
803,T0ftchMGVCmRQRox,8,time_elapsed,11537
804,T0ftchMGVCmRQRox,8,trial_index,8
805,T0ftchMGVCmRQRox,8,trial_type,html-keyboard-response
806,T0ftchMGVCmRQRox,9,internal_node_id,0.0-3.0-0.3
807,T0ftchMGVCmRQRox,9,stimulus,"<div style=""font-size:60px;"">+</div>"
808,T0ftchMGVCmRQRox,9,task,fixation
809,T0ftchMGVCmRQRox,9,time_elapsed,12538
810,T0ftchMGVCmRQRox,9,trial_index,9
811,T0ftchMGVCmRQRox,9,trial_type,html-keyboard-response
812,T0ftchMGVCmRQRox,10,correct,False
813,T0ftchMGVCmRQRox,10,correct_response,ArrowLeft
814,T0ftchMGVCmRQRox,10,internal_node_id,0.0-3.0-1.3
815,T0ftchMGVCmRQRox,10,response,arrowright
816,T0ftchMGVCmRQRox,10,rt,423
817,T0ftchMGVCmRQRox,10,stimulus,"<div style=""font-size:60px;"">throomba</div>"
818,T0ftchMGVCmRQRox,10,task,response
819,T0ftchMGVCmRQRox,10,time_elapsed,12962
820,T0ftchMGVCmRQRox,10,trial_index,10
821,T0ftchMGVCmRQRox,10,trial_type,html-keyboard-response
822,T0ftchMGVCmRQRox,11,internal_node_id,0.0-3.0-0.4
823,T0ftchMGVCmRQRox,11,stimulus,"<div style=""font-size:60px;"">+</div>"
824,T0ftchMGVCmRQRox,11,task,fixation
825,T0ftchMGVCmRQRox,11,time_elapsed,13962
826,T0ftchMGVCmRQRox,11,trial_index,11
827,T0ftchMGVCmRQRox,11,trial_type,html-keyboard-response
828,T0ftchMGVCmRQRox,12,correct,False
829,T0ftchMGVCmRQRox,12,correct_response,ArrowLeft
830,T0ftchMGVCmRQRox,12,internal_node_id,0.0-3.0-1.4
831,T0ftchMGVCmRQRox,12,response,arrowright
832,T0ftchMGVCmRQRox,12,rt,447
833,T0ftchMGVCmRQRox,12,stimulus,"<div style=""font-size:60px;"">baf</div>"
834,T0ftchMGVCmRQRox,12,task,response
835,T0ftchMGVCmRQRox,12,time_elapsed,14410
836,T0ftchMGVCmRQRox,12,trial_index,12
837,T0ftchMGVCmRQRox,12,trial_type,html-keyboard-response
838,T0ftchMGVCmRQRox,13,internal_node_id,0.0-3.0-0.5
839,T0ftchMGVCmRQRox,13,stimulus,"<div style=""font-size:60px;"">+</div>"
840,T0ftchMGVCmRQRox,13,task,fixation
841,T0ftchMGVCmRQRox,13,time_elapsed,15411
842,T0ftchMGVCmRQRox,13,trial_index,13
843,T0ftchMGVCmRQRox,13,trial_type,html-keyboard-response
844,T0ftchMGVCmRQRox,14,correct,True
845,T0ftchMGVCmRQRox,14,correct_response,ArrowRight
846,T0ftchMGVCmRQRox,14,internal_node_id,0.0-3.0-1.5
847,T0ftchMGVCmRQRox,14,response,arrowright
848,T0ftchMGVCmRQRox,14,rt,408
849,T0ftchMGVCmRQRox,14,stimulus,"<div style=""font-size:60px;"">hat</div>"
850,T0ftchMGVCmRQRox,14,task,response
851,T0ftchMGVCmRQRox,14,time_elapsed,15820
852,T0ftchMGVCmRQRox,14,trial_index,14
853,T0ftchMGVCmRQRox,14,trial_type,html-keyboard-response
854,T0ftchMGVCmRQRox,15,internal_node_id,0.0-4.0
855,T0ftchMGVCmRQRox,15,response,arrowright
856,T0ftchMGVCmRQRox,15,rt,1068
857,T0ftchMGVCmRQRox,15,stimulus,"<p>You responded correctly on 50% of the trials.</p>
          <p>Your average response time on correct trials was 365ms.</p>
          <p>Your average response time on incorrect trials was 381ms.</p>
          <p>Press any key to complete the experiment. Thank you!</p>"
858,T0ftchMGVCmRQRox,15,time_elapsed,16889
859,T0ftchMGVCmRQRox,15,trial_index,15
860,T0ftchMGVCmRQRox,15,trial_type,html-keyboard-response
861,hB2M9Klc0KFBVIAJ,0,internal_node_id,0.0-0.0
862,hB2M9Klc0KFBVIAJ,0,success,True
863,hB2M9Klc0KFBVIAJ,0,time_elapsed,1
864,hB2M9Klc0KFBVIAJ,0,timeout,False
865,hB2M9Klc0KFBVIAJ,0,trial_index,0
866,hB2M9Klc0KFBVIAJ,0,trial_type,preload
867,hB2M9Klc0KFBVIAJ,1,internal_node_id,0.0-1.0
868,hB2M9Klc0KFBVIAJ,1,response, 
869,hB2M9Klc0KFBVIAJ,1,rt,949.1000000238419
870,hB2M9Klc0KFBVIAJ,1,stimulus,"<h1>Welcome to the world of Lexicality!</h1>
      <p>You are searching for the gate that will return you to your home on Earth.</p>
      <p>To reach it, you must cross <strong>five</strong> valleys guarded by magical creatures.</p>
      <p>To convince them to let you pass through, you must be able to tell the difference
      between the magic words of Lexicality and English.</p>
      <p>Press any key to see how!</p>
      "
871,hB2M9Klc0KFBVIAJ,1,time_elapsed,951
872,hB2M9Klc0KFBVIAJ,1,trial_index,1
873,hB2M9Klc0KFBVIAJ,1,trial_type,html-keyboard-response
874,hB2M9Klc0KFBVIAJ,2,internal_node_id,0.0-2.0
875,hB2M9Klc0KFBVIAJ,2,response, 
876,hB2M9Klc0KFBVIAJ,2,rt,766.5999999642372
877,hB2M9Klc0KFBVIAJ,2,stimulus,"
        <p>The magic words sound like fake, made-up words.
        They might look like English words, but they don't
        mean anything in English. For example, <i> laip, bove,</i> and <i>
        cigbert</i> are magic words.
        If you see a magic word, press the <strong>LEFT ARROW KEY</strong></p>
        <p>The other words will be onese you recognize.
        They are real English words like <i>is, basket,</i> and <i>lion.</i>
        If you see a real word, hit the <strong>RIGHT ARROW KEY</strong></p>
        </div>
        <p>Press any key to begin practice!</p>
      "
878,hB2M9Klc0KFBVIAJ,2,time_elapsed,1719
879,hB2M9Klc0KFBVIAJ,2,trial_index,2
880,hB2M9Klc0KFBVIAJ,2,trial_type,html-keyboard-response
881,hB2M9Klc0KFBVIAJ,3,internal_node_id,0.0-3.0-0.0
882,hB2M9Klc0KFBVIAJ,3,stimulus,"<div style=""font-size:60px;"">+</div>"
883,hB2M9Klc0KFBVIAJ,3,task,fixation
884,hB2M9Klc0KFBVIAJ,3,time_elapsed,4729
885,hB2M9Klc0KFBVIAJ,3,trial_index,3
886,hB2M9Klc0KFBVIAJ,3,trial_type,html-keyboard-response
887,hB2M9Klc0KFBVIAJ,4,correct,True
888,hB2M9Klc0KFBVIAJ,4,correct_response,ArrowLeft
889,hB2M9Klc0KFBVIAJ,4,internal_node_id,0.0-3.0-1.0
890,hB2M9Klc0KFBVIAJ,4,response,arrowleft
891,hB2M9Klc0KFBVIAJ,4,rt,614.5
892,hB2M9Klc0KFBVIAJ,4,stimulus,"<div style=""font-size:60px;"">throomba</div>"
893,hB2M9Klc0KFBVIAJ,4,task,response
894,hB2M9Klc0KFBVIAJ,4,time_elapsed,5346
895,hB2M9Klc0KFBVIAJ,4,trial_index,4
896,hB2M9Klc0KFBVIAJ,4,trial_type,html-keyboard-response
897,hB2M9Klc0KFBVIAJ,5,internal_node_id,0.0-3.0-0.1
898,hB2M9Klc0KFBVIAJ,5,stimulus,"<div style=""font-size:60px;"">+</div>"
899,hB2M9Klc0KFBVIAJ,5,task,fixation
900,hB2M9Klc0KFBVIAJ,5,time_elapsed,6349
901,hB2M9Klc0KFBVIAJ,5,trial_index,5
902,hB2M9Klc0KFBVIAJ,5,trial_type,html-keyboard-response
903,hB2M9Klc0KFBVIAJ,6,correct,True
904,hB2M9Klc0KFBVIAJ,6,correct_response,ArrowRight
905,hB2M9Klc0KFBVIAJ,6,internal_node_id,0.0-3.0-1.1
906,hB2M9Klc0KFBVIAJ,6,response,arrowright
907,hB2M9Klc0KFBVIAJ,6,rt,825.5
908,hB2M9Klc0KFBVIAJ,6,stimulus,"<div style=""font-size:60px;"">hat</div>"
909,hB2M9Klc0KFBVIAJ,6,task,response
910,hB2M9Klc0KFBVIAJ,6,time_elapsed,7176
911,hB2M9Klc0KFBVIAJ,6,trial_index,6
912,hB2M9Klc0KFBVIAJ,6,trial_type,html-keyboard-response
913,hB2M9Klc0KFBVIAJ,7,internal_node_id,0.0-3.0-0.2
914,hB2M9Klc0KFBVIAJ,7,stimulus,"<div style=""font-size:60px;"">+</div>"
915,hB2M9Klc0KFBVIAJ,7,task,fixation
916,hB2M9Klc0KFBVIAJ,7,time_elapsed,8178
917,hB2M9Klc0KFBVIAJ,7,trial_index,7
918,hB2M9Klc0KFBVIAJ,7,trial_type,html-keyboard-response
919,hB2M9Klc0KFBVIAJ,8,correct,True
920,hB2M9Klc0KFBVIAJ,8,correct_response,ArrowLeft
921,hB2M9Klc0KFBVIAJ,8,internal_node_id,0.0-3.0-1.2
922,hB2M9Klc0KFBVIAJ,8,response,arrowleft
923,hB2M9Klc0KFBVIAJ,8,rt,673.8999999761581
924,hB2M9Klc0KFBVIAJ,8,stimulus,"<div style=""font-size:60px;"">baf</div>"
925,hB2M9Klc0KFBVIAJ,8,task,response
926,hB2M9Klc0KFBVIAJ,8,time_elapsed,8853
927,hB2M9Klc0KFBVIAJ,8,trial_index,8
928,hB2M9Klc0KFBVIAJ,8,trial_type,html-keyboard-response
929,hB2M9Klc0KFBVIAJ,9,internal_node_id,0.0-3.0-0.3
930,hB2M9Klc0KFBVIAJ,9,stimulus,"<div style=""font-size:60px;"">+</div>"
931,hB2M9Klc0KFBVIAJ,9,task,fixation
932,hB2M9Klc0KFBVIAJ,9,time_elapsed,9860
933,hB2M9Klc0KFBVIAJ,9,trial_index,9
934,hB2M9Klc0KFBVIAJ,9,trial_type,html-keyboard-response
935,hB2M9Klc0KFBVIAJ,10,correct,True
936,hB2M9Klc0KFBVIAJ,10,correct_response,ArrowRight
937,hB2M9Klc0KFBVIAJ,10,internal_node_id,0.0-3.0-1.3
938,hB2M9Klc0KFBVIAJ,10,response,arrowright
939,hB2M9Klc0KFBVIAJ,10,rt,696.8999999761581
940,hB2M9Klc0KFBVIAJ,10,stimulus,"<div style=""font-size:60px;"">sweet</div>"
941,hB2M9Klc0KFBVIAJ,10,task,response
942,hB2M9Klc0KFBVIAJ,10,time_elapsed,10558
943,hB2M9Klc0KFBVIAJ,10,trial_index,10
944,hB2M9Klc0KFBVIAJ,10,trial_type,html-keyboard-response
945,hB2M9Klc0KFBVIAJ,11,internal_node_id,0.0-3.0-0.4
946,hB2M9Klc0KFBVIAJ,11,stimulus,"<div style=""font-size:60px;"">+</div>"
947,hB2M9Klc0KFBVIAJ,11,task,fixation
948,hB2M9Klc0KFBVIAJ,11,time_elapsed,11561
949,hB2M9Klc0KFBVIAJ,11,trial_index,11
950,hB2M9Klc0KFBVIAJ,11,trial_type,html-keyboard-response
951,hB2M9Klc0KFBVIAJ,12,correct,True
952,hB2M9Klc0KFBVIAJ,12,correct_response,ArrowRight
953,hB2M9Klc0KFBVIAJ,12,internal_node_id,0.0-3.0-1.4
954,hB2M9Klc0KFBVIAJ,12,response,arrowright
955,hB2M9Klc0KFBVIAJ,12,rt,783.1999999880791
956,hB2M9Klc0KFBVIAJ,12,stimulus,"<div style=""font-size:60px;"">deliberate</div>"
957,hB2M9Klc0KFBVIAJ,12,task,response
958,hB2M9Klc0KFBVIAJ,12,time_elapsed,12345
959,hB2M9Klc0KFBVIAJ,12,trial_index,12
960,hB2M9Klc0KFBVIAJ,12,trial_type,html-keyboard-response
961,hB2M9Klc0KFBVIAJ,13,internal_node_id,0.0-3.0-0.5
962,hB2M9Klc0KFBVIAJ,13,stimulus,"<div style=""font-size:60px;"">+</div>"
963,hB2M9Klc0KFBVIAJ,13,task,fixation
964,hB2M9Klc0KFBVIAJ,13,time_elapsed,13349
965,hB2M9Klc0KFBVIAJ,13,trial_index,13
966,hB2M9Klc0KFBVIAJ,13,trial_type,html-keyboard-response
967,hB2M9Klc0KFBVIAJ,14,correct,True
968,hB2M9Klc0KFBVIAJ,14,correct_response,ArrowLeft
969,hB2M9Klc0KFBVIAJ,14,internal_node_id,0.0-3.0-1.5
970,hB2M9Klc0KFBVIAJ,14,response,arrowleft
971,hB2M9Klc0KFBVIAJ,14,rt,546.8000000119209
972,hB2M9Klc0KFBVIAJ,14,stimulus,"<div style=""font-size:60px;"">pweef</div>"
973,hB2M9Klc0KFBVIAJ,14,task,response
974,hB2M9Klc0KFBVIAJ,14,time_elapsed,13897
975,hB2M9Klc0KFBVIAJ,14,trial_index,14
976,hB2M9Klc0KFBVIAJ,14,trial_type,html-keyboard-response
977,hB2M9Klc0KFBVIAJ,15,internal_node_id,0.0-4.0
978,hB2M9Klc0KFBVIAJ,15,response, 
979,hB2M9Klc0KFBVIAJ,15,rt,4528.199999988079
980,hB2M9Klc0KFBVIAJ,15,stimulus,"<p>You responded correctly on 100% of the trials.</p>
          <p>Your average response time on correct trials was 690ms.</p>
          <p>Your average response time on incorrect trials was NaNms.</p>
          <p>Press any key to complete the experiment. Thank you!</p>"
981,hB2M9Klc0KFBVIAJ,15,time_elapsed,18427
982,hB2M9Klc0KFBVIAJ,15,trial_index,15
983,hB2M9Klc0KFBVIAJ,15,trial_type,html-keyboard-response
